,product_id,star_rating,total_votes,helpful_votes,review_body,possentiment,neusentiment,negsentiment,reviews
509,B0083PWAPW,3,79,67,did quite bit research before purchased this item and decided that would give shot came out the box decently charged and once got everything set was eager look around and discover some goodies downloaded the Twitter and Facebook apps which look AMAZING the display but favorite social networking app Tumblr was nowhere found decided just log using Silk and found that couldn type anything into the login fields After some quick Googling found out that simply needed restart the Kindle That took care THAT problem easily enough Apps Before bought this was well aware that the app store was lacking but didn really realize how much was virtually impossible for find anything useful and some cases would try download something only find was with the This became incredibly after about hour use Carousel This neat feature but constantly removing icons from was bothersome frequently added icons back after removed them even hadn used the app read the book Browser found that the browser didn work very well for unless loaded everything mobile view This wasn terrible but wasn favorite either had problem with the page changing and the slightest movement but that was fixed locking the also had issue with the physical glass screen pressing inward when used stylus just made the product seem poorly made and kind fragile accustomed using devices wasn pressing hard The screen just appears have some give found that the was sometimes really sensitive while other times barely registered tap swipe This made playing games iffy and sometimes press links the browser that didn intend press and the ads There were some good offers but found the constant bit annoying wasn intrusive but wasn exactly subtle either Overall was with the Kindle Fire isn bad device but isn the device for won shunning Amazon Kindle line but would only purchase again after major,0.11599999999999999,0.8170000000000001,0.067,quite bit research purchased item decided give shot came box decently charged everything set eager look around discover goodies downloaded twitter facebook apps look amazing display favorite social networking app tumblr nowhere found decided log using silk found type anything login fields after quick googling found simply needed restart kindle that took care that problem easily enough apps before bought well aware app store lacking really realize much virtually impossible find anything useful cases try download something find this became incredibly hour carousel this neat feature constantly removing icons bothersome frequently added icons back removed even used app read book browser found browser work well unless loaded everything mobile view this terrible favorite either problem page changing slightest movement fixed locking also issue physical glass screen pressing inward used stylus made product seem poorly made kind fragile accustomed using devices pressing hard the screen appears give found sometimes really sensitive times barely registered tap swipe this made playing games iffy sometimes press links browser intend press ads there good offers found constant bit annoying intrusive exactly subtle either overall kindle fire bad device device shunning amazon kindle line purchase major
510,B0051VVOB2,5,5,4,bought this item for wife Christmas gift and she absolutely loves She also has Kindle that she uses for reading many her books but having the new Kindle Fire with its crisp color display and being able access games web sites and magazine content great addition her media experience was concerned about reviews that had seen where people complained about the power button being the bottom the tablet and causing them turn their unit off wife discovered that the Kindle Fire orients the viewing content what ever position you happen holding the unit from her the power button ALWAYS the the unit Problem solved One negative comment that agree with when reading other reviews that the unit should have had manual volume control This design flaw and having locate and access volume controls via the screen huge pain and Over all give this product big thumbs Great value for the money Available content reasonable and vast and easy use you are looking for great way enjoy and use media content but don want spend the money expensive tablet pad this definitely great and solid electronic device,0.187,0.708,0.10400000000000001,bought item wife christmas gift absolutely loves she also kindle uses reading many books new kindle fire crisp color display able access games web sites magazine content great addition media experience concerned reviews seen people complained power button bottom tablet causing turn unit wife discovered kindle fire orients viewing content ever position happen holding unit power button always unit problem solved one negative comment agree reading reviews unit manual volume control this design flaw locate access volume controls via screen huge pain over give product big thumbs great value money available content reasonable vast easy looking great way enjoy media content want spend money expensive tablet pad definitely great solid electronic device
511,B0083PWAPW,5,1,1,love kindle use average hours day received this February and its May and read over books,0.149,0.851,0.0,love kindle average hours day received february may read books
512,B0083PWAPW,5,1,1,got one Christmas present gotta say this the best gift ever got for Christmas buying few for Christmas present next year make friends and family happy would with the Kindle fire,0.292,0.659,0.049,one christmas present gotta say best gift ever christmas buying christmas present next year make friends family happy kindle fire
513,B00BWYQ9YE,5,6,3,love new Kindle HDX however the fiasco that ensued when arrived did not leave with favorable impression When asked for our wireless password took word and tried put our password Many many times and was stymied when wouldn take And quite frankly should not asking for wireless password our the first place because wasn asking for PASSWORD was asking for the numeric code access our Really REALLY big difference husband then called Amazon and was the phone their supposed computer whiz between and hours and they never figured out what the problem was either refusing accept our password which our internet carrier confirmed was the correct password When husband ended the call the Amazon techs finally told send back was obviously glitched massively and they issue new one However somewhere about the morning husband finally figured out the error his own and had and running his own the next morning complete delight huge oversight that when someone was putting the coding the first that they made the choice words password when the phrase should have reflected the numeric code for your that truly wants,0.099,0.846,0.055,love new kindle hdx however fiasco ensued arrived leave favorable impression when asked wireless password took word tried put password many many times stymied take and quite frankly asking wireless password first place asking password asking numeric code access really really big difference husband called amazon phone supposed computer whiz hours never figured problem either refusing accept password internet carrier confirmed correct password when husband ended call amazon techs finally told send back obviously glitched massively issue new one however somewhere morning husband finally figured error running next morning complete delight huge oversight someone putting coding first made choice words password phrase reflected numeric code truly wants
514,B0051VVOB2,2,16,8,purchased the Kindle Fire this morning for mother Xmas gift was looking for device that would easy use with intuitive navigation and clean layout For the most part the Kindle Fire fits the bill these two However the pre loaded apps and bookmarks IMDb Amazon Store ESPN Craigslist Pulse that cannot deleted the mandatory credit card and the overall inability truly customize anything real turn off brings right back the mid when every computer came with AOL and other bloatware that sucked storage space and RAM and generally got the way how wanted use computer While your Kindle Fire might have total space actuality you have just under not interested cloud storage and not something that would convenient for mother for whom this gift was intended she does not have regular access wifi PROs really like the size the device which why initially didn with the iPad Going return this and probably going with the Galaxy Tab after some more research maybe the iTouch Good physical design especially the rubberized back Decent interface design and navigation CONs absolutely HATE the preloaded software principle and terms impact device function sucks storage space and clutters app shelf with crap would never ever interested IMDb please Rotten Tomatoes much better There noticeable delay typing that can when trying bang out search query other text The itself seems bit finicky you might have push several times and different angles and degrees pressure get say the menu appear return the home screen Mandatory credit card This just ridiculous was Amazon database that was hacked this past summer hundreds thousands users credit card says bank rep was business trip when learned that card had been suspended with new one being mailed for security purposes Why should required make myself vulnerable further data theft want purchase something through the Amazon store will happily enter payment each time This coupled with the bloatware signals overall lack customer centricity Amazon marketing and business practices well that may bit harsh They have great return policy But the bloatware and the mandatory really chap hide,0.105,0.7809999999999999,0.114,purchased kindle fire morning mother xmas gift looking device easy intuitive navigation clean layout for part kindle fire fits bill two however pre loaded apps bookmarks imdb amazon store espn craigslist pulse cannot deleted mandatory credit card overall inability truly customize anything real turn brings right back mid every computer came aol bloatware sucked storage space ram generally way wanted computer while kindle fire might total space actuality interested cloud storage something convenient mother gift intended regular access wifi pros really like size device initially ipad going return probably going galaxy tab research maybe itouch good physical design especially rubberized back decent interface design navigation cons absolutely hate preloaded software principle terms impact device function sucks storage space clutters app shelf crap never ever interested imdb please rotten tomatoes much better there noticeable delay typing trying bang search query text the seems bit finicky might push several times different angles degrees pressure say menu appear return home screen mandatory credit card this ridiculous amazon database hacked past summer hundreds thousands users credit card says bank rep business trip learned card suspended new one mailed security purposes why required make vulnerable data theft want purchase something amazon store happily enter payment time this coupled bloatware signals overall lack customer centricity amazon marketing business practices well may bit harsh they great return policy but bloatware mandatory really chap hide
515,B0051VVOB2,2,13,3,Amazon has always opinion one the best companies with excellent prices service and products However the kindle fire truly major have owned for two weeks now and have been hoping that would slowly grow Yet have say that have become more and more frustrated with the product Here are the reasons why The size itself somewhere between iphone and ipad too small feel viewing the content this screen while too big hold easily with one hand kind falls the middle nowhere The keypad not user friendly one The space bar and dot key are located way too close each other making very difficult type smoothly The web browser way too slow not being trying compare with Ipad computer but seriously ridulously slow making pain surf the web even something basic checking emails The apps are very limited This has with Android platform which targets probably less than the smartphone tablet market The fire gets very warm after just min use also has poor takes couple touches get going All all Amaazon you have truly this time,0.085,0.816,0.098,amazon always opinion one best companies excellent prices service products however kindle fire truly major owned two weeks hoping slowly grow yet say become frustrated product here reasons the size somewhere iphone ipad small feel viewing content screen big hold easily one hand kind falls middle nowhere the keypad user friendly one the space bar dot key located way close making difficult type smoothly the web browser way slow trying compare ipad computer seriously ridulously slow making pain surf web even something basic checking emails the apps limited this android platform targets probably less smartphone tablet market the fire warm min also poor takes couple touches going all amaazon truly time
516,B0051VVOB2,5,3,2,was amazed how simple this was start and beging using Almost soon took out the box for our daughter and turned found the Wireless connection and prompted enter the password Once this was done configured itself and was ready for use Very simple Made the perfect Christmas gift,0.18,0.82,0.0,amazed simple start beging using almost soon took box daughter turned found wireless connection prompted enter password once done configured ready very simple made perfect christmas gift
517,B0083Q04IQ,2,0,0,The wifi will longer connect can turn Airplane mode off but the tab below turn wifi off longer works Therefore can only use the things that downloaded thus far but can use the internet all anymore Trying find help the user guide just leads rebooting router and kindle but other help options,0.09699999999999999,0.805,0.098,the wifi longer connect turn airplane mode tab turn wifi longer works therefore things downloaded thus far internet anymore trying find help user guide leads rebooting router kindle help options
518,B0051VVOB2,5,0,0,Luv Luv Luv mostly read Kindle Fire but could alot other things you can you must get one Neater than hoot owl babies,0.075,0.873,0.051,luv luv luv mostly read kindle fire could alot things must one neater hoot owl babies
519,B0083PWAPW,3,1,0,Best quality the user experience very good the only fly the ointment after plug headphones sound very small,0.26,0.74,0.0,best quality user experience good fly ointment plug headphones sound small
520,B0051VVOB2,1,10,1,Too small can read anything and books not download the end Get iBook There are not words can say about how bad this product without being nasty you want just read get Kindle you want all get the iBook,0.1,0.836,0.064,too small read anything books download end get ibook there words say bad product without nasty want read kindle want ibook
521,B0083Q04IQ,4,3,0,Amazon has way making for things have yet get kindle but have used friend Kindle Fire before and happy with the product simple use and fast was perfect for everyday life and know that the person gift this one will love,0.282,0.675,0.044000000000000004,amazon way making things yet kindle used friend kindle fire happy product simple fast perfect everyday life know person gift one love
522,B0083PWAPW,2,3,0,slow you have hit hard for another screen and not easy use hadn been showed novice user would have never known how use not savy with computers and such but don think they user friendly especially for senior citizen,0.077,0.872,0.052000000000000005,slow hit hard another screen easy showed novice user never known savy computers think user friendly especially senior citizen
523,B0083PWAPW,2,1,1,bought this capture camera and video her school functions there way flip the camera you can see what pictures you are taking returning,0.0,0.93,0.07,bought capture camera video school functions way flip camera see pictures taking returning
524,B00BWYQ9YE,1,7,3,know lbs doesn sound like lot but after few hours can really feel the inner outside part wrist checked see how much iPad mini weights and comes half the Fire bought the Fire primarily for kicking back and reading emails Pocket feed and Twitter feeds don want sore arm,0.040999999999999995,0.818,0.14,know lbs sound like lot hours really feel inner outside part wrist checked see much ipad mini weights comes half fire bought fire primarily kicking back reading emails pocket feed twitter feeds want sore arm
525,B0051VVOB2,5,2,1,used this lot more than thought would quick easy read light weight compact And love Android and Amazon yeah basically the complete package for,0.207,0.7929999999999999,0.0,used lot thought quick easy read light weight compact and love android amazon yeah basically complete package
526,B0051VVOB2,5,0,0,purchased this mother purchased the Nook Color about the same time almost andI still use Kindle Fire gen every day Everyday Books Movies Games Websurfing Textbooks for School Notes class church have never had issue that restart didn solve purchased paperwhite for mother within the first year her Nook She had countless problems and compliants with little help from her book customer service Her new Kindle stopped accepting charge within the first year Amazon apologized shipped her new one and assisted her and content She was astonished the excellent service and Amazon standing behind their product she asked for the Fire for her birthday use Fire everyday mother uses her everyday throughout the day Retired she reads constantly and listens audibooks her Fire well Very happy years later and still happy tell everyone that Kindle the ereader tablet buy not just excellence product the continued excellence service,0.133,0.752,0.11599999999999999,purchased mother purchased nook color time almost andi still kindle fire gen every day everyday books movies games websurfing textbooks school notes class church never issue restart solve purchased paperwhite mother within first year nook she countless problems compliants little help book customer service her new kindle stopped accepting charge within first year amazon apologized shipped new one assisted content she astonished excellent service amazon standing behind product asked fire birthday fire everyday mother uses everyday throughout day retired reads constantly listens audibooks fire well very happy years later still happy tell everyone kindle ereader tablet buy excellence product continued excellence service
527,B0083PWAPW,5,0,0,The product working expected issues The seller described the product perfectly delivery shipping issues all,0.158,0.677,0.165,the product working expected issues the seller described product perfectly delivery shipping issues
528,B00BWYQ9YE,4,1,1,Nice battery life this tablet very user friendly side loading apps this device extremely easy wife could Smooth crisp and clear video and audio Mirror option with the Fire well the Plex app but worth which easily side loaded well Down side take the longest ever fully charge really wish Amazon would have installed USB charger instead micro USB which why the charge time real slow will also increase the download and transfer files your For the extremely slow charge speeds gave this tablet four start other than that great tablet,0.23199999999999998,0.7559999999999999,0.012,nice battery life tablet user friendly side loading apps device extremely easy wife could smooth crisp clear video audio mirror option fire well plex app worth easily side loaded well down side take longest ever fully charge really wish amazon installed usb charger instead micro usb charge time real slow also increase download transfer files for extremely slow charge speeds gave tablet four start great tablet
529,B0083PWAPW,5,2,1,Best purchase have ever made Love can everything need with the kindle fire hardly get anymore,0.264,0.66,0.075,best purchase ever made love everything need kindle fire hardly anymore
530,B00BWYQ9YE,5,1,1,Easy use and nice read the screen perfect and super fast also has very impressive battery life,0.424,0.5760000000000001,0.0,easy nice read screen perfect super fast also impressive battery life
531,B0083PWAPW,5,1,1,love kindle fire has surpassed all Quick shipping Just the right size for,0.17800000000000002,0.72,0.102,love kindle fire surpassed quick shipping just right size
532,B0051VVOB2,5,3,2,purchased Kindle Fire couple months ago initially went through the problems one sees with using new device Since purchased few other books learned very easy use This unit has multitude books web access and functions that would use anyone Although highly recommend this device would not recommend for children due risk being damaged think wonderful device high above other similiar devices buy again had make the choice for similiar device,0.11699999999999999,0.7879999999999999,0.095,purchased kindle fire couple months ago initially went problems one sees using new device since purchased books learned easy this unit multitude books web access functions anyone although highly recommend device recommend children due risk damaged think wonderful device high similiar devices buy make choice similiar device
533,B0051VVOB2,1,7,1,The the Kindle great The main issue that the charger breaks inside the device you buy one make two while the other being repaired,0.111,0.889,0.0,the kindle great the main issue charger breaks inside device buy one make two repaired
534,B0083Q04IQ,5,0,0,The Kindle Fire has been great addition tech material have used for many apps many websites and much more has been one the smartest purchases have made,0.21,0.727,0.062,the kindle fire great addition tech material used many apps many websites much one smartest purchases made
535,B0051VVOB2,5,1,0,IPOD was longer working well and really didn feel needed the functions IPAD husband has IPAD and just wouldn use the way does but wanted watch movies When the Fire came out decided with because had larger screen for watching movies then the IPOD and was still small enough carry small bag also let download pictures and course books and music had for about weeks now and really love the Fire will say does not turn fast the IPAD IPOD and the wireless doesn seem strong IPOD got wireless bedroom but the Kindle fire has problems there have closer the wireless connection Not major problem but could food for thought for Kindle they want compete with the IPAD,0.07,0.8270000000000001,0.10300000000000001,ipod longer working well really feel needed functions ipad husband ipad way wanted watch movies when fire came decided larger screen watching movies ipod still small enough carry small bag also let download pictures course books music weeks really love fire say turn fast ipad ipod wireless seem strong ipod wireless bedroom kindle fire problems closer wireless connection not major problem could food thought kindle want compete ipad
536,B0083Q04IQ,1,115,84,Unreal highly recommend you not buy the Kindle Who wants buy device and have filled with That all this thing You have past all their offers and just get your own stuff stored the device When you turn take off standby nice screen saver desktop just Who wants turn and see first thing Not not device PAID FOR Want watch video listen song Guess what You have through all their and special offers just get the stored songs and video your device bought these One for daughter and one for niece WISH could return them for refund because would They are NOT kid friendly and daughter and niece have had for week and already don use much because they have trouble finding their stuff there with all the ads you have through first What waste over After reading and about this issue seems there are many people not too happy about and there way take the ads off did however read that there was going option pay amazon remove That ridiculous don even know where start PLUS true Amazon has made impossible find out how where have removed Bad deal for Not happy with Amazon all They are getting dirty Like Apple,0.063,0.848,0.08900000000000001,unreal highly recommend buy kindle who wants buy device filled that thing you past offers stuff stored device when turn take standby nice screen saver desktop who wants turn see first thing not device paid for want watch video listen song guess you special offers stored songs video device bought one daughter one niece wish could return refund they not kid friendly daughter niece week already much trouble finding stuff ads first what waste after reading issue seems many people happy way take ads however read going option pay amazon remove that ridiculous even know start plus true amazon made impossible find removed bad deal not happy amazon they getting dirty like apple
537,B00BWYRF7E,5,2,1,The Kindle Fire HDX easily one the best looking fastest tablets have ever used even blew away Nexus FHD you are Prime subscriber the HDX obvious choice The only gripe would the obvious Google Play support but that totally this Amazon product You have sideload more updated versions ePub and PDF software but this will make your HDX complete eReading experience,0.11199999999999999,0.848,0.04,the kindle fire hdx easily one best looking fastest tablets ever used even blew away nexus fhd prime subscriber hdx obvious choice the gripe obvious google play support totally amazon product you sideload updated versions epub pdf software make hdx complete ereading experience
538,B0051VVOB2,5,1,1,Debated over and over whether move from kindle fire Really glad did wife uses all the time and really pleased with the item,0.18100000000000002,0.752,0.067,debated whether move kindle fire really glad wife uses time really pleased item
539,B0083Q04IQ,1,1,0,This was christmas gift for mom She Loved received one last year and love think read more kindle than did regular books,0.235,0.765,0.0,this christmas gift mom she loved received one last year love think read kindle regular books
540,B0051VVOB2,2,19,3,had high hopes but the Kindle Fire piece junk sure Amazon will sort out the issues with time but they really should have spent more time polishing the details the hardware and software wish there were volume controls don like the placement the off switch turn the Fire off all the time The whole thing feels really slow really laggy The first iPad smoked this thing speed wise not worth the money IMO,0.147,0.713,0.14,high hopes kindle fire piece junk sure amazon sort issues time really spent time polishing details hardware software wish volume controls like placement switch turn fire time the whole thing feels really slow really laggy the first ipad smoked thing speed wise worth money imo
541,B0051VVOB2,5,0,0,love Kindle keyboard soon they came out with the Fire knew getting one love the color and the fact that can read the dark because the screen And love the touch screen there are many different kinds apps available found one that and half year old just loves can believe how quickly she learning how use the kindle truly great product Amazon Prime nice bonus for the first month before trial period over Thanks Amazon for another wonderful product,0.309,0.672,0.018000000000000002,love kindle keyboard soon came fire knew getting one love color fact read dark screen and love touch screen many different kinds apps available found one half year old loves believe quickly learning kindle truly great product amazon prime nice bonus first month trial period thanks amazon another wonderful product
542,B00BWYRF7E,3,0,0,really like the product The fire amazing love the free books videos music and movies that get with prime account stars because chose the one with special offers not knowing that was going bombard with ton,0.299,0.6579999999999999,0.043,really like product the fire amazing love free books videos music movies prime account stars chose one special offers knowing going bombard ton
543,B0083Q04IQ,1,1,1,bought Kindle Fires for children They lasted for about month Now they not charge have bought different chargers and nothing works,0.0,1.0,0.0,bought kindle fires children they lasted month now charge bought different chargers nothing works
544,B0051VVOB2,4,1,1,have both this model and gen Let say the faster Games video and even web pages will load super fast and play much more smoothly That being said recommend getting the Fire the HDX you can afford,0.162,0.7929999999999999,0.044000000000000004,model gen let say faster games video even web pages load super fast play much smoothly that said recommend getting fire hdx afford
545,B0083PWAPW,3,2,1,purchased the Kindle Fire and loved much purchased two more for family members When upgraded the version was thrilled however the love affair was short lived The Kindle does not have the same feel seems freeze often not bad other people have but more than Kindle The off switch hard find the cute little round button with the charging indicator light gone has been replaced button that flush with the case and can never find easily don like the special offers the you liked you may like ended calling Amazon pay more turn off the special offers because found them obnoxious For the eventually found out how turn them off but should not have had Amazon has cheapened the Kindle Fire experience There are some sharp edges along the case that are not son and friend also mentioned The power outlet has been moved one the long sides instead close the power button don know why but every case available positions the Kindle the power outlet the bottom while you are watching movie You cannot charge while watching You can try turning upside down but then the speakers are covered The power outlet should returned the side Other small nitpicky problems that just contribute user experience that lower than the original the end when you upgrade from you would expect that things that worked the would stay the same and the bugs fixed this case the actually created problems that had been previously stable the not good would return but old Kindle has died they seem have shelf life and invested too much Amazon media make change now however longer singing the praises the Kindle Fire And not likely buy another one,0.091,0.795,0.114,purchased kindle fire loved much purchased two family members when upgraded version thrilled however love affair short lived the kindle feel seems freeze often bad people kindle the switch hard find cute little round button charging indicator light gone replaced button flush case never find easily like special offers liked may like ended calling amazon pay turn special offers found obnoxious for eventually found turn amazon cheapened kindle fire experience there sharp edges along case son friend also mentioned the power outlet moved one long sides instead close power button know every case available positions kindle power outlet bottom watching movie you cannot charge watching you try turning upside speakers covered the power outlet returned side other small nitpicky problems contribute user experience lower original end upgrade expect things worked stay bugs fixed case actually created problems previously stable good return old kindle died seem shelf life invested much amazon media make change however longer singing praises kindle fire and likely buy another one
546,B0051VVOB2,1,9,1,NOT BUY THIS PRODUCT purchased kindle fire for wife and have regretted ever since Never mind that they send the kindle fire own box came tattered when she tried load her ESV study bible notes and highlights was taking well over seconds every time called amazon and they had hard reset device wipe and still same results they said they would send brand new one was came opened with the box ripped all over sitting our front porch brought booted and same result really wanted like this product but alas trash,0.039,0.885,0.076,not buy this product purchased kindle fire wife regretted ever since never mind send kindle fire box came tattered tried load esv study bible notes highlights taking well seconds every time called amazon hard reset device wipe still results said send brand new one came opened box ripped sitting front porch brought booted result really wanted like product alas trash
547,B0051VVOB2,5,1,1,For the money this such great device Favorite features backlit which means can use for nighttime reading without lamp much wife The dictionary and search lookup features reading history from and able look the definition archaic words instantly Wifi for everything Internet including Netflix Amazon Prime well worth the annual size text and change font capability very cool Not favorite features The Lock Unlock screen rotation the little gear icon small and the corner where most outer cases get the way hard hit,0.102,0.862,0.035,for money great device favorite features backlit means nighttime reading without lamp much wife the dictionary search lookup features reading history able look definition archaic words instantly wifi everything internet including netflix amazon prime well worth annual size text change font capability cool not favorite features the lock unlock screen rotation little gear icon small corner outer cases way hard hit
548,B0083Q04IQ,5,0,0,received this Christmas gift was one the best gifts have ever received The price was right also,0.28300000000000003,0.7170000000000001,0.0,received christmas gift one best gifts ever received the price right also
549,B0051VVOB2,5,2,2,must say once got Kindle Fire turned and was very easy follow didn even have the manual its user friendly download games books and more all the Cloud because don want use space device Screen very heavy duty and thick Overall give stars,0.102,0.8420000000000001,0.055,must say kindle fire turned easy follow even manual user friendly download games books cloud want space device screen heavy duty thick overall give stars
550,B0051VVOB2,1,9,3,pre ordered the Kindle Fire and have been patiently waiting for ship Two weeks ago noticed that was now available through local retailers figured why not buy locally and just cancel the Amazon order since hasn shipped yet did but promptly received email from Amazon saying that the order could not cancelled because being processed now two weeks later Fire still has not shipped but being processed and the order will not cancelled been told that can refuse delivery once shows door step can return after accepting delivery but that makes sense have been contact with Amazon three times email telephone and every time got the same response there such back order the Kindle Fire would think Amazon would anxious accept that they could use the Fire intended for fill some other standing order especially since still buying their product just not buying from their site This rigid adherence their stance flying the face reason has whether this site with which would want business the future,0.084,0.8170000000000001,0.099,pre ordered kindle fire patiently waiting ship two weeks ago noticed available local retailers figured buy locally cancel amazon order since shipped yet promptly received email amazon saying order could cancelled processed two weeks later fire still shipped processed order cancelled told refuse delivery shows door step return accepting delivery makes sense contact amazon three times email telephone every time response back order kindle fire think amazon anxious accept could fire intended fill standing order especially since still buying product buying site this rigid adherence stance flying face reason whether site want business future
551,B0051VVOB2,4,2,0,This review will short May update after have more time play with just received FIRE couple weeks ago enjoying learning more about the device along user primary device don have Phone Just basic cell purchased this device After sitting hospital waiting for grandbaby born Son Law had PAD That was watching Netflix while waiting held the device And personally was bit too large and chunky for what wanted wasn looking for ton APPS Just the ability stream video when away from home Read books well have games that one our yrs old could play find the image video quality very good Volume could have been boosted somehow have bought headset listen movies really wish that hadn been necessity order enjoy this feature Now when playing games Not such issue Not sure why there difference between the Fully charged Barely had enough battery life stream one movie are talking mins Far cry from claims with connected Thought would least get hours life while connected Only watching movie before having recharge annoying Another issue The fact that Book Covers are always viewable From the Main Screen Versus having way private organizing them away from peering eyes some book covers are for the old see Prefer gave books games videos all set separate tabs That are password enabled Hope making the issue for the free PRIME Movies streaming feel has very good variety Shows well Movies And the fact that included with Prime Account also makes very affordable Cheaper than Netflix Hulu Plus Though this has apps for Netfix and others does not have app for HULU Free least that have been able find Another Book issue when hooked unable sort the Book Titles name back onto this would way temp remove book covers from being viewable younger user device All things considered great device for price,0.10800000000000001,0.865,0.027000000000000003,this review short may update time play received fire couple weeks ago enjoying learning device along user primary device phone just basic cell purchased device after sitting hospital waiting grandbaby born son law pad that watching netflix waiting held device and personally bit large chunky wanted looking ton apps just ability stream video away home read books well games one yrs old could play find image video quality good volume could boosted somehow bought headset listen movies really wish necessity order enjoy feature now playing games not issue not sure difference fully charged barely enough battery life stream one movie talking mins far cry claims connected thought least hours life connected only watching movie recharge annoying another issue the fact book covers always viewable from main screen versus way private organizing away peering eyes book covers old see prefer gave books games videos set separate tabs that password enabled hope making issue free prime movies streaming feel good variety shows well movies and fact included prime account also makes affordable cheaper netflix hulu plus though apps netfix others app hulu free least able find another book issue hooked unable sort book titles name back onto way temp remove book covers viewable younger user device all things considered great device price
552,B0083PWAPW,3,1,0,Hey All This second Amazon Kindle Fire purchased one around and loved much that bought second one The only issue now that this second Kindle working much slower than first one even though they are connected the same Amazon account and access the same Internet WiFi spoke with Amazon for about minutes Friday but was different occasions due phone issues they were having The one rep did call back like minutes later but was still the office and unable continue the that time They said might the software Internet connection but not believe that either these are the case will need call them back when get chance this week hopefully resolve the situation This really first issue with Amazon product their customer service Overall love the Kindle Fire least initial one and actually made stop using iPad completely and not just due its smaller size will providing update rated and review once resolve what going with this specific device hope will not too burdensome handle this but will keep you posted that well Good luck,0.17800000000000002,0.7829999999999999,0.04,hey all this second amazon kindle fire purchased one around loved much bought second one the issue second kindle working much slower first one even though connected amazon account access internet wifi spoke amazon minutes friday different occasions due phone issues the one rep call back like minutes later still office unable continue time they said might software internet connection believe either case need call back chance week hopefully resolve situation this really first issue amazon product customer service overall love kindle fire least initial one actually made stop using ipad completely due smaller size providing update rated review resolve going specific device hope burdensome handle keep posted well good luck
553,B0083Q04IQ,4,1,1,father purchased Kindle Fire for mother November Over the past year has developed charging problems that chargers did not solve appeared loose charging port issue Even though the Fire was out warranty had read many stories online stating that Amazon was aware the defect and would authorize time cost gesture goodwill had escalate through three but happy say that mother free kindle way Thank you Amazon for being reasonable when handling this defect,0.109,0.768,0.12300000000000001,father purchased kindle fire mother november over past year developed charging problems chargers solve appeared loose charging port issue even though fire warranty read many stories online stating amazon aware defect authorize time cost gesture goodwill escalate three happy say mother free kindle way thank amazon reasonable handling defect
554,B0051VVOB2,1,18,12,was really looking forward getting the Kindle Fire wanted for browsing for music for books etc don need iPad nor want spend the other hand want reliable WiFi access This thing testing hatred for returning things drops WiFi connection often feel like throwing into the trash Why produce thing with such promise and send out with such flaw Every other wireless device use has very simple set and forget wireless setup This one pretends have that but lies allows you set and then guess what forgets Hah One second connected the next not Great The whole rely the cloud thing kinda goes out the window when CAN STAY CONNECTED don have this issue with any other device use have the latest update How can they talk about streaming movies and music using device that could cut out any moment Did one test this thing before sending out the door The only reason not sending back today that lazy when comes returning things and stupidly optimistic that maybe might just work right someday feel like been scammed Well had for about one month and still comes and goes Talk about buyer remorse One the reasons bought the Kindle was reduce the number devices have with our living room avoid using laptop iPhone for simple browsing Well still have keep both nearby because can rely the Kindle maintain WiFi connection Even write this thinking about browsing around for another tablet Sad,0.066,0.8270000000000001,0.10800000000000001,really looking forward getting kindle fire wanted browsing music books etc need ipad want spend hand want reliable wifi access this thing testing hatred returning things drops wifi connection often feel like throwing trash why produce thing promise send flaw every wireless device simple set forget wireless setup this one pretends lies allows set guess forgets hah one second connected next great the whole rely cloud thing kinda goes window can stay connected issue device latest update how talk streaming movies music using device could cut moment did one test thing sending door the reason sending back today lazy comes returning things stupidly optimistic maybe might work right someday feel like scammed well one month still comes goes talk buyer remorse one reasons bought kindle reduce number devices living room avoid using laptop iphone simple browsing well still keep nearby rely kindle maintain wifi connection even write thinking browsing around another tablet sad
