"product_id","star_rating","total_votes","helpful_votes","review_body","possentiment","neusentiment","negsentiment"
"B00BWYQ9YE","5","0","0","Best value for money. for productivity or entertainment -- in both side. I own all 3 kindle (from the first one to the latest) for me and my family.","0.281","0.719","0.0"
"B0051VVOB2","5","0","0","I have waited this long to review my Kindle Fire I received for christmas. I love it! The size and weight is perfect for my hands. The fire has a brilliant screen so reading,and watching videos is incredibly amazing. I take my fire everywhere and have never had a problem with wifi. I thought my kindle 3-g was the best but have since converted to my fire. Thank you amazon for a great product that not only works great, travels easily and fits all the requirements i wanted in a tab. [[ASIN:B0051VVOB2 Kindle Fire, Full Color 7\\"" Multi-touch Display, Wi-Fi]]","0.277","0.627","0.096"
"B00BWYQ9YE","5","0","0","Very pleased with this new  Kindle fire , and red case. Love having new options, that are not on our  first kindle .","0.266","0.648","0.086"
"B0083PWAPW","4","0","0","All in all it is an exceptional device. The only issue I have with it is it's unpredictable performance using it's WiFi. It'll do great and full bars on one server but then, with the same full bar strength, perform much slower or unable to run certain content.","0.178","0.822","0.0"
"B0083Q04IQ","3","20","18","KIndle Fire may be a great product but my sister does not have a computer to charge it and since there is NO CHARGER included, (I didn't see that ) she cannot use it until fully charged so is stuck until she can get to a store (she is old and doesn't drive ) and spend another $20 on a charger that certainly should be included.. I think this is a crappy decision Amazon.....<br />cheap and crappy......","0.067","0.741","0.192"
"B0083PWAPW","4","0","0","I love this product and all of the functions and apps that it can be used for. However, I was disappointed that I had to seand this product back twice before I got one that didn't have a messed up charge port. The first two that I got would charge, but only if you held it a certain way and wiggled it. You had to keep a close eye on it or it would just start charging. Ther third one that I received does not do that though, and I am very satisfied with it.","0.117","0.861","0.022"
"B0051VVOB2","4","2","0","fist, you should not go into the kindle thinking it's an Ipad. Yes it's close, but no Ipad.   What the kindle fire does, it does really well. The Amazon prime service is great, Lots of movies and other content right at your finger tips. The 7\\"" size is perfect to be portable and carry everywhere.   the only thing I wish this had was a Tablet like interface, but Im getting used to the amazon layout. I also wish the power button was on the top, not the bottom. i find myself hitting it while Im using the fire, turning off the screan. I also do wish there were actual volum buttons on the side, instead of having to use the software to turn the volume up or down.","0.235","0.707","0.058"
"B0051VVOB2","2","12","2","So I purchased a Kindle Fire, a leather case, and a Kindle gift card for my 11-yr-old. He planned to buy apps, play games, and read books. Simple, right. No, ignorant me assumed it would be similar to his PlayStation account--buy the cards, spend the money, get games, have fun.   No, to buy an Amazon app like Angry Birds (ad free), I HAVE to have a credit or debit card (or such) with an expiration date loaded into my 11-yr-old's account. This is to back up the Kindle gift card that's already there just in case he wants to, or accidentally, purchases more than the gift card limit.  To top it off, his Amazon.com password characters momentarily show on the screen, before turning into an asterisk, for anyone to see while he types it in. Wow, and that's designed into the software. I'd like to have been there for that software \\""red flag review\\"".   Three hours (7 P.M. to 10 P.M.), four customer service reps, online chat and telephone--and none of them knew the answers. They were all scratching their heads, too. How about simply allowing someone to purchase items with a gift card that was properly purchased and redeemed.   Is it that complicated, or simply by design, Amazon? I'm seriously considering returning this device.","0.151","0.78","0.069"
"B0051VVOB2","5","2","2","I think that the kindle fire is one of the best electronics of 201. It is a great device that is very thin and can go almost anywhere u want it to go. Con is that it has a very small screen","0.204","0.744","0.052"
"B0051VVOB2","5","10","9","My mom just came back from her North American trip with a Kindle Fire. Before buying it, she was worried it wouldn't work here in the Philippines. After 2 months of waiting and reading ALL of the positive and negative reviews on the web, I told her to go for it. She didn't need any of those expensive tablets. All she wanted was something light and portable to bring with her when travelling. Just enough to check her Facebook and email accounts, surf the web, and maybe play some games and read a few magazines on. After having used it since last week, I can truthfully write that this is exactly what the Kindle Fire was built to do! I have to say, after setting the Fire up for her, I was really wanting one of my own.   The Silk browser is super fast. Not buggy at all, like what the other reviewers have noted. Reading blogs and articles on it has been really easy, and the display is fantastic! I've used an iPad, iTouch, and an iPhone before and the display is close enough that you wouldn't really expect a display so good on such a cheap tablet. I also got a few magazines for her to read (Architectural Digest, Everyday Living, Bon A Petite) and after 3 hours of reading the magazines and part of a novel in a room with a fluorescent light, I had no eye strain to complain about. My mom also tried reading the novel for a few hours and was really pleased with how easy it was to read from. She usually complains of eye strain after reading from her laptop, but she was very happy after reading from the Kindle Fire.  After reading a lot of complaints from different people about how a lot of Amazon's services not working outside of the US, I decided to try and see what exactly will and won't work from here in the Philippines.Let me first clarify that I did use a US credit card with a US billing address to make my purchases over a local IP address. To summarize the results of my experiment, cloud services for MP3's work, purchasing and downloading MP3's from outside the US work, cloud services for books and news stand works, purchases of books and from news stand works, streaming of videos DO NOT WORK outside of the US (but we already knew this before buying the Kindle Fire), purchasing and downloading of apps outside of the US ALSO WORKS. So for all those who are wondering, please read and re-read this paragraph again. If any of these are deal-breakers for you in terms of purchasing the Fire, then think hard. For us, these services were just bonuses since a lot of the things we wanted weren't tied to these services.   Regarding the apps available, I've already downloaded about 30 apps from Amazon and also from outside Amazon. Just by doing a little research on how to do it, I was able to load plenty of apps from outside the Amazon app market without any rooting. If you really don't want to use any of your mental faculties about loading apps, then spend the extra few hundred dollars and buy a more expensive tablet.  About the device itself, the dual-core chip is super fast and the touch display has a quick response time. The 7-inch display is great for us since it's just like holding a book. If my mom and I wanted a bigger display, we would be using our netbooks. The body is solid and it doesn't feel badly made. And for all those complaining about the power button being easy to accidentally pressed, just turn the display upside-down and problem solved. Personally, I never had any problems with the power button, and neither did my mom.  With how great the Kindle Fire is, my mom is planning to buy another one when she goes back to the US in a few months. This time, it'll be for me to use since I keep on borrowing her Kindle Fire. I can't wait!","0.112","0.828","0.06"
"B00BWYQ9YE","5","0","0","I am very happy with this Kindle.  After looking at many different tablets, I think this is the best choice for what I was looking for.","0.281","0.719","0.0"
"B00BWYRF7E","5","1","1","I love my kindle, best gift my husband has given me for Christmas.  I do everything on it, check mail, play games and read.","0.432","0.568","0.0"
"B0051VVOB2","5","6","6","I did much research before choosing the Kindle Fire. I was at first drawn to the iPad, of course, because of all the hype. I went to the Apple store and played around with it - it's shiny with lots of bells and whistles. However, I chose the Kindle Fire and I don't regret it.<br /><br />The most obvious upside to this choice is the money saved - $200 for the Kindle Fire vs. $500+ for an iPad.<br /><br />Other benefits:<br /><br />Movies and TV: As an Amazon Prime Member, I'm enjoying free instant streaming movies and tv shows on a daily basis. The quality is excellent; I was blown away by the first video I watched. The streaming is great. I haven't experienced any lags or freezing issues. If you have a NetFlix account, movies stream well from the NetFlix app as well.<br /><br />Decent Battery Life: Battery life is good. You can easily get through a full movie without worrying about losing juice. It also charges fairly quickly.<br /><br />Weight: The weight of the Kindle Fire as compared to the newest (or even older models of iPad) wins hands-down. It's very light-weight and comfortable to use, whether in a sitting up or laying down in bed position. The Fire also appears to be a sturdy-build that you won't have to worry about.<br /><br />Surfing: No issues whatsoever while surfing the web.<br /><br />Ease Of Use: Even a novice will be able to use the Kindle Fire out of the box. If you need extra help, \\""Kindle Fire, The Missing Manual\\"" can be purchased for under $12.00. I think it's worth it because it gives you great tips for maximizing usage of the Fire.<br /><br />Extras: The pricing for books, movies, and apps is fantastic. You can easily add to your Kindle Fire without breaking the bank. Regarding books, I've built a 250+ library in only a few weeks for FREE. The free book downloads can't be beat! There are also countless books that are $1.99 and less. Movie rentals are less expensive than Pay-Per-View. Email, reading and saving documents, calendar, contacts - it's all here! The speakers are stereo and music/movies sound amazing!<br /><br />If you are looking for a tablet to create movies, photoshop work -- this is probably not for you and the iPad would be better equipped for that. However, if you want a good all-in-one tablet at a decent price for movie watching, reading, organizing, surfing the web, listening to music, go with the Kindle Fire! I'm very happy with my choice!","0.175","0.763","0.062"
"B00BWYQ9YE","5","0","0","Bought one for each of our three children for Christmas along with mil spec cases to protect them.  Couldn't be happier.  They kids lovethem and they didn't break the bank.  Parental controls easy to set up.  We are Amazon Prime members which adds a lot of flexibility to what they can do with them.","0.159","0.795","0.046"
"B0083Q04IQ","5","0","0","My daughter wanted the Kindle Fire for her Christmas present this year. She loves it and shares it with her one year old son. The $ 129.99 price was a great deal which I purchased on black friday.","0.23","0.714","0.055"
"B0051VVOB2","5","6","3","My husbands son loves to read so we got this for him for christmas and he is just blowned away with it and he was showing us what it does and its unreal we are both in our 70's but it was so easy to understand and do stuff on it   he said it was the best christmas present he had ever gotten  he takes it with him where ever he goes  thanks again","0.196","0.804","0.0"
"B0083Q04IQ","4","0","0","Its ok but kindle fire hd is better. If your looking for a camera on the kindle fire there's no camera.","0.185","0.509","0.306"
"B0051VVOB2","2","15","7","Enough has been said about what it has done right, so I will only talk about three major flaws, and they are big ones!<br /><br />1. No Memory Slot:  You only get 1.17 GB for applications which gets eaten up real quick when you start downloading games, Facebook, Twitter, Weather and so on.  If you dip below the 250 MB your Fire's speed will be cut in half, and you will get a warning that you need to delete something to speed the Fire up, so you really need to subtract 250 MB as your Fire slows down and apps become unbearably slow!  THIS IS A HUGE FLAW in the Fire.  I am sure the Fire 2 will come out with a micro-sd slot, though.<br /><br />2. The App Store:  This is NOT the Android Play store, this is the Amazon Android store.  Apps usually are priced at twice the amount you can get them on your Android phone, this is simply not called for.  Also any App they may interfere with Amazon's business model will be blocked.  Amazon wants you shopping ONLY at Amazon!<br /><br />3. No Web Browser: The Fire does not allow you to use any browser but a modified version of theirs or a Maxthon Mobile Web Browser.  No Firefox, and No Google!  The Maxthon does run with the Google search bar, but Amazon's web browser always takes you to their shopping page.<br /><br />So there you have it, 3 MAJOR FLAWS, that the Kindle Fire should not have been released with!  There are some minor flaws like no camera, and no skype, and no IM'ing, but I use my Android for that, but I would use the Kindle Fire for those minor flaws as well, just out of convenience.<br /><br />So, unless the Kindle Fire 2 addresses the 3 Major Flaws, I will be going with some other type of E-Reader/Tablet, such as the Samsung Galaxy Tab 2 7.0 or 10.1","0.036","0.836","0.128"
"B00BWYQ9YE","5","0","0","I'm very happy with my Kindle. I can read without eye strain even when my husband is sleeping beside me. I can listen to my music when he is watching television. The screen is bright. The controls are intuitive. I couldn't be happier.","0.172","0.769","0.059"
"B00BWYQ9YE","5","2","0","This was a gift for our granddaughter and she loves it! Is very easy to use that a 9yr old can master all the applications and download her books.","0.296","0.704","0.0"
"B0083Q04IQ","5","0","0","this was christmas present for daughter. she was thrilled and when she discovered the screen wasnt quite right the return and reship of new was unbelivable<br /><br />thanks for the great service.","0.189","0.811","0.0"
"B0083PWAPW","5","0","0","I got this as a christmas gift but ended up returning it because someone had already gifted it. I'd still recommend this to any apple product. The screen is a perfect size and HD! Reading is great, games are pretty cool, internet browsing is simple and once you figure out where all your settings and apps are it's even more user friendly.","0.351","0.649","0.0"
"B0051VVOB2","1","6","1","The fact that purchases are not and cannot be password protected is perplexing to say the least, and for me is extremely disappointing.  I bought this device for my son at his request as his birthday present (he will be 12).  I don't want him making unauthorized purchases, I don't want his friends making unauthorized purchases, and I don't want it to be lost or stolen and have someone else making purchases before I can do damage control!!  What a bad judgement call on Amazon's part.  Time for a new update, passwords are cool in this day and age.","0.021","0.749","0.23"
"B0083PWAPW","4","1","0","I love most features about this product and it was relatively easy to figure out. Good variety of apps. Much easier to read than the original Kindle, and I love highlighting in color. The one feature that seems to be missing is the ability to create your own categories to sort and organize your books. It was in the early model Kindles, but I haven't figured out how to do that with this one.","0.199","0.78","0.02"
"B0083PWAPW","5","1","1","Best gift ever!! Gave these as a gift to my kids... So much they can do... Even has parental locks to avoid over buying!  Nice apps for learning math too","0.343","0.602","0.055"
"B0083PWAPW","5","2","1","Bought this as a Birthday gift for my Wife. She is not computer savy. I showed her how to get books read her email and other pluses while on the go as she is in sales. Told her to stop at McDonalds and keep up with her office and she was very happy when she neede a contract and got it from the main office while on the road. Being an avid reader she now can have any book or magazine to read while waiting to see her customers.","0.097","0.879","0.024"
"B0051VVOB2","5","3","2","I love my Kindle Fire!  I'm a bedtime reader and it's much easier to deal with than my laptop and I don't always have books readily available to read.  It's so handy to carry with me when I go on appointments and it's such a conversation starter when I pull it out to read.  Everyone loves the look and feel of it and I know I've only begun to tap into the information it can actually put at my fingertips.  I do have to do more research into what to do with my \\""books\\"" once I have read them as well as the \\""library\\"" to borrow from.  This is my first \\""touch screen\\"" product and I would recommend to anyone. Another great feature is being able adjust the brightness of the screen as well as the size of the font to read by.  Thank you for a great product.","0.193","0.792","0.015"
"B0051VVOB2","4","2","2","This device is truly amazing but with a few flaws. One flaw would be the lack of exturnal buttons that control volume and other neccessary buttons without using a/the touch screen. Besides the power the kindle fire is soully touch screen. But it makes up for it in other qualities such as the new silk browser which is better than i expected it runs smooth and  the best part is it pre loads parts of often visited sites. The touch screen is vary vibrant in color and very responsive to the heat sensored screen. this device is perfect for one hand cary al though this device is not the lightest it is a lot in a small package.","0.223","0.734","0.043"
"B0051VVOB2","3","5","2","I'm not a rambler so I'll just list what I don't like in bullet form:   - No fixed Back or Home Buttons... You'd be surprised how annoying it is to do extra taps just to get to these basic functions   - Takes like 4 taps spread out all over to get to volume controls   - Device is much heavier than I expected   - OMG... Like none of the games I like are in the App store... Seriously, NONE!   - Felt like the wifi was too volatile.  I have good wifi signal on other devices in my home but it dropped too often on the Kindle.  Overall just found myself getting frustrated with it.  Liked:   - Battery life seemed really good (for the two days I had it)","0.098","0.779","0.123"
"B00BWYQ9YE","3","0","0","Does not have a rear facing camera so you are either taking a selfie in all of the camera pictures or you have to hold it over your head.  Otherwise it works great.<br /><br />I couldn't believe it did not have a rear facing camera and asked for help as I thought I just couldn't find the setting.","0.049","0.951","0.0"
"B0083Q04IQ","5","0","0","We bought this for my 6 year old son.  LOVE IT!  I have the Amazon Prime membership, so my son gets tons of free games/apps, movies and books.  I received a Nook as a gift, and wish I had a Kindle myself.  If offers so much more, and many more free games/apps.","0.329","0.671","0.0"
"B0051VVOB2","5","20","17","I'm an Apple guy.  I wouldn't trade my iPhone for anything Android, nor would I trade my MacBook for anything PC.  So when Amazon debuted the Kindle Fire, I was skeptical.  Would it really deliver?  I waited until well after the Fire began shipping before making the decision to part with $200 (maybe a pittance to some, but not to me!).  I read reviews for days, and I kept going back and forth on \\""should I hold out for an iPad?\\""  In the end, I decided that the Fire was the tool for me and that I'd keep the extra $300 to buy diapers and baby food with.    In all the reviews I've read, I think that the common denominator on the poor reviews is that everyone expected an iPad-like product for a cell phone like price.  I know full well that the iPad has more functionality, more apps, more screen size, etc.  However, like many of the reviews I've read, if you don't need all that, then the Kindle Fire will blow you away.  It certainly did me.    As an e-reader, it's already replaced my Kindle keyboard, due to the simple fact that I can read late at night or early in the morning without turning on a light and waking up my wife.  And no crazy priced lighted case to have to worry about, either.  Books display well, and the features imbedded in the Kindle work great.  I certainly like typing notes much better than with the Kindle keyboard. No problems with weight or anything.  I hold it just like my old Kindle.  I really like the ability to see the books in the Carousel and the home screen.  Much easier to find than on the Kindle 3.  Yeah, having the ability to organize the books would be nice, but it's not that big a deal.  You can always click on the \\""book\\"" tab and go to the author view if you don't like looking at all your books as once.    Second, playing games (which my kids LOVE) is a blast on the larger screen, a huge step up from my phone.  No, it's not the iPad screen, but for $200, it works really well.  And who cares about all the apps not displaying in every screenorientation?  Have we really become so lazy that we can't flip it around?  And a free app a day is pretty cool, too.   Third, my experience with Silk and email has been good.  I'm not going to sit and compose major emails, or browse through a ton of web pages on this thing.  That's why I have a laptop.  But if I want to check something, or respond to a quick email, the Fire works great.    Fourth, the touch screen works fine for me.  Yeah, every once in a while it doesn't respond as quick and I have to tap again, but you know what?  My iPhone is the same way.  And yeah, every so often I fly past something in the carousel.  You know what I do?  I SLOW DOWN HOW I SCROLL.  Not that difficult, really.  As to the touchscreen keyboard, I've had no problems with it.  Maybe it's because I'm used to typing on my iPhone, but I wonder what people were expecting.  Touch screens on every device I've ever used are kind of hooky, including the iPhone.  And you know what?  Operator error enters in more than device error.  Fifth, the Cloud storage is great.  I've loaded quite a bit of music up, and the Fire streams it seamlessly.  Volume is good for a small device.  Haven't tried headphones yet, but will do that soon, I'm sure.  Video from Prime is seamless, too.  The combination of Cloud storage, free shipping, and free content will probably entice me to become a Prime member when the trial runs out.  Tough to beat for under $7 a month.   In the end, the Fire does everything I hoped it would do and it does it well.  I was struck when reading many of the reviews by much of the criticism that we are truly a spoiled people nowadays.  The Fire is not going to change my life, or complete me.  It's a fun gadget that allows me to do fun things in an easy and convenient way.  It's for ENTERTAINMENT, and  it does it extremely well.    The only thing I would seriously like to see change is the one-click option.  C'mon Amazon!  We WANT to put our passwords in to purchase!  It's not that big an inconvenience!  It's certainly easier than your having to deal with 100 cancellations and refunds when my kids purchase that Barbie Playhouse they've been wanting, but dad doesn't think they need!","0.19","0.725","0.085"
"B0083PWAPW","4","2","1","The kindle fire is great and the hd even better. I would recomend this to anyone. Worth the money over an ipad.","0.314","0.601","0.085"
"B0051VVOB2","5","5","2","Finally, I don't have to hold my 1st generation heavy iPad to read in the night. The only drawback is the screen, not high resolution and too much glare.","0.0","1.0","0.0"
"B0051VVOB2","5","4","2","This is working for me.  There's a bookstore a comic bookstore a newstand mixed in with videos, music and a few games.  The battery lasts well enough for me through the day.  The Silk program works well on the internet.  I'm getting used to the typing program the more I use it.","0.085","0.915","0.0"
"B00BWYRF7E","5","1","0","I want to buy this product with 64 gb, it says eligible for shipping to Canada and when I ordered it, a notice came up saying it will not ship to my address in Canada????  How do I buy this product.  I do not have enough in my amazon.ca account to buy it through .ca","0.044","0.956","0.0"
"B0051VVOB2","5","4","2","The Kindle Fire is well worth the 199.00.  Only compliant I have is that it doesn't format some pages correctly and the text can be garbled.","0.141","0.775","0.085"
"B0051VVOB2","5","0","0","I love my Kindle!!! I have a hard time reading books and this makes it so easy, I am reading almost a book a day!! Thsnk you Amazon.","0.358","0.596","0.046"
"B0083PWAPW","5","3","2","Really love the Kindle Fire.  Easy to get around on for a &#34;older&#34; woman......<br />  Love the color and all the apps.","0.374","0.549","0.077"
"B00BWYQ9YE","5","0","0","So far so good, I am getting used to it, since I have always used a computer, this is different, very personal","0.184","0.816","0.0"
"B00BWYQ9YE","4","0","0","I have had my Kindle HDX for about a month now. Love it but wish it had a reversable camera. The way it is set up it is hard to take pictures unless you want to take selfies.","0.189","0.771","0.04"
"B0051VVOB2","5","6","3","I received my Fire today. Perhaps the best 200 bucks I have ever spent on an electronic device. It does what is needed. The little flaws/bugs that it currently has will be fixed over time I am sure. After reading some of the \\""professional\\"" reviews, I was expecting a POS. It has exceeded my expectations.","0.116","0.841","0.043"
"B0051VVOB2","2","7","0","The Fire falls somewhere between an i-Phone and i-Pad and functions well indoors or in deep shade. Forget using it in bright light or full sun because with it's glossy finish, all you see if your own reflection.  Polarized sunglasses turn the screen completely black.  If your primary goal is to use this device as a reader, select one of the lesser models which have a different screen.<br /><br />And the battery life is not what's advertised either.  I'm disappointed.  I wanted to use this as a reader and when I took it on a Caribbean vacation, I ended up reading actual books, which I could see.","0.047","0.883","0.07"
"B0051VVOB2","5","0","0","I can't wait until she asks for the next version so I can get the hand-me-down, this one, I have the previous model and it seems so technically far behind, but great for straight reading.","0.211","0.789","0.0"
"B0051VVOB2","4","2","2","[[VIDEOID:mo2ZMG1HTI6AO8D]]Already this product has been extensively reviewed. But I'll briefly write my opinion here. Kindle Fire is an Amazon consumption device, not a real tablet. If you want to browse internet, check e-mail, watch Amazon Videos, shop Amazon products, listen to music, read books/magazines etc it's a good device. But if you want to use Google products efficiently(G docs, G maps, G music, G voice etc), have additional storage options through SD card, use microphone for voice/video chat (Skype, G+) etc you might wanna check out other devices. I bought [[ASIN:B004U78J1G ASUS Eee Pad Transformer TF101-A1 10.1-Inch Tablet]] for the real tablet experience and it's a very impressive tablet.  I'm dropping one star because it gave me problem with WiFi connectivity. Check out the video I uploaded.(Shot on December 10th. Hopefully they fixed this issue). In the video Kindle Fire tries to log into WiFi, then crashes and reboots going into an infinite loop of crash and reboot. It's in factory reset state without any other apps installed other than those it was shipped with. The issue probably come from Pulse app and there could be some easy fix for it.","0.099","0.85","0.051"
"B00BWYQ9YE","5","0","0","Difficult to use.  My main use is as a reader.  Instructions are not clear.  Cannot retreive books easily.","0.0","0.676","0.324"
"B0083PWAPW","4","1","1","good quality for price. I am beginning to find my way around the Prime network and like any other link to the web there are things to learn. I am a little heavy handed and need to learn to be careful with 1 touch shopping, and the links in help are in need of improvement, but the Kindle fire itself works great.","0.211","0.743","0.045"
"B0051VVOB2","5","2","2","this is great! have a fantastic time with using it to read ebooks and surf the net when I don't want to bring my laptop.","0.274","0.685","0.042"
"B0083Q04IQ","5","0","0","I purchased this Kindle for my son at Christmas.  It is the only gift he wanted and he absolutely loves it!!!  The most wonderful thing about the Kindle fire/Fire HD is not only can you read your favorite book, play a game, or browse the web but it acts as a mini notebook/tablet.  It is the most versitile electronic device you can own and can be used in the blazing sun or the pitch black of night.  The possibilities are endless!  Prior to puchasing this Kindle for my son, I purchased the Kindle Fire HD for myself and it operated EXACTLY as the Kindle Fire does.  My son is totally happy with his Christmas present and uses it every single day.  I also purchased the high powered charging device as well to cut down on the charging time and it really does cut down on the time of charging.<br /><br />I would highly recommend purchasing this device if you do not care to have HD and honestly there really isn't much difference except this one only has 8 gigs of ram vs. 16 with the Fire.  Since you have UNLIMITED space in the Cloud...it doesn't matter.<br /><br />Enjoy your Kindle.","0.123","0.797","0.08"
"B0051VVOB2","3","6","1","The Kindle Fire was purchased as a gift for my wife, she is extremely pleased with the Kindle and the apps she is able to download and various functions she can use this item for. The only downside is it has developed lines on the screen that will not go away.","0.108","0.814","0.078"
"B0083PWAPW","5","1","0","Bought 2 of this for my friend.  They haven't returned it or complained.  So I guess its doing its job.  =)","0.255","0.637","0.108"
"B00BWYQ9YE","3","1","0","I PURCHASED THIS FOR MY WIFE. SHE IS NOT THE &#34;PRIME&#34; ACCOUNT, I AM. THEREFORE SHE CAN NOT OPERATE INDEPENDENTLY, WITHOUT USING MY ACCOUNT. BOTTOM LINE....SHE HAS TO BE A &#34;PRIME&#34; MEMBER, IN ORDER TO RECEIVE THE &#34;FREE&#34; STUFF. SHE HAS BEEN IN CONTACT WITH VARIOUS PERSONNEL FROM KINDLE SUPPORT.....AND 4 PEOPLE....4 DIFFERENT STORIES. IT SEEMS NO ONE THERE, IS ON THE SAME PAGE. IF WE WOULD HAVE KNOWN, ABOUT THIS MUSH HASSLE, TO YET BE ABLE TO USE THIS ITEM, AFTER ALMOST 2 WEEKS......WE WOULD HAVE &#34;NEVER&#34; PURCHASED IT. SHAME ON AMAZON, KINDLE WITH THE  &#34;COME ON&#34; ABOUT THIS PRODUCT.<br />I GAVE IT 3 STARS, BECAUSE THE UNIT ITSELF IS NICE....BUT THE PROGRAM STINKS.","0.021","0.898","0.081"
"B0051VVOB2","5","9","6","For the price, it's handy to sit on the couch, go on the net, use apps, read a book, and e-mail.  A great size for when you are doing other things (ie: child napping on you).  There are a couple of glitches in the software, but I'm sure they'll be worked out over time.","0.101","0.899","0.0"
"B00BWYRF7E","3","0","0","I was unable to load the apps I needed for traveling. And was told I would be able to. Very disappointed in that problem with it. Other wise it worked good.","0.166","0.665","0.169"
"B00BWYQ9YE","5","4","4","***UPDATE***<br />I have now owned my kindle for about 3 months and I've read more books in that time than I had in the past YEAR. The Kindle is an INCREDIBLE tool for readers - and for those who may be averse to picking up a paperback. I honestly never thought of myself as an avid novel reader, but this gadget has totally changed that and I look forward to the breaks where I get to read. My only problem now is finding more great books to read! (For the record I have read, and thoroughly enjoyed these books on my kindle: Night Film (Marisha Pessl), World War Z (Max Brooks), Zone One (Colson Whitehead). I also read an advance copy of my sister's book, which I had read before but enjoyed even more on second reading on the kindle (another excellent tool -- your kindle can convert a PDF into a Kindle doc! So Cool! All you need to do is email the PDF to your kindle email with the word \\""CONVERT\\"" in the subject, and voila! It shows up in your \\""Docs\\"" as a Kindle-version of the PDF which is much easier read and navigated than a PDF). So, in short WHAT ARE YOU WAITING FOR? BUY THIS THING NOW!***<br /><br />I was a little hesitant buying this having been a tried and true Apple fan. First though, I should explain that you REALLY want to buy this without the special offers. It's a little more money, but if you DON'T pay the extra, you see ads on the home screen every time you open up the device. So yeah, pay the extra to get rid of thes ads.<br /><br />As for the device itself, it is FAST. Like, the fastest operating system of anything in our house including my MacBook Pro, iPad or any of our iPhones. I LOVE reading on it too. The screen doesn't make your eyes ache like the iPad, and the text is really easy and clear to read. It is also super duper light weight.<br /><br />The only downside I've seen so far is there is no integration with Chromecast, which would be awesome.<br /><br />Overall though, really impressed with this little device, and would highly recommend it to anyone considering buying it. Do it. You won't be disappointed.ne considering buying it. Do it. You won't be disappointed.","0.194","0.756","0.049"
"B0083Q04IQ","5","1","0","I got this for a grand daughter for Christmas, got a very good price on it as no one else even had them on sale? Very fast delivery. I am sure she will Love this once she gets it! Thank you for being the Best! Rose Frommelt","0.343","0.619","0.038"
"B0083PWAPW","5","1","1","This was a gift for Christmas for my Husband. He was excited when it arrived so fast. That he opened it right away and started using it.","0.181","0.819","0.0"
"B0083Q04IQ","1","1","0","Didn't work, never able to register or get online, very frustrating.  Returned it to Amazon, and they gave me a refund.","0.074","0.786","0.139"
"B00BWYQ9YE","5","1","1","Love the tablet the picture on it is FANTASTIC. THE SPEED GREAT ALSO. When we get another PC HOPE the screen is a clear and sharp as this tablet.","0.46","0.54","0.0"
"B00BWYQ9YE","5","0","0","I got a regular kindle fire last year abd for Christmas I got the kindle fire HDX I love it so much. Good clarity, thin and light and had a camera. :)","0.341","0.537","0.123"
"B0051VVOB2","3","0","0","After 2 years the charging pin broke, attempted to get it fixed by 3 different computer repair store and all said this is common for Kindle.  Know one had the parts to fix but could order.  However, all said that if fixed it would probably break again.  And the cost to fix was about half the cost of the tablet.  So now I have a tablet that I can't charge.  It otherwise do worked well.","0.037","0.937","0.026"
"B0083PWAPW","4","0","0","I bought it as a replacement for my old iPod touch. I figure why spend 200 dollars on another iPod touch that is the same small size with virtually no difference what so ever when I can spend the 200 on a well received tablet created by a company that I have bought from quite often. It was a no brain-er.<br /><br />As said in the description it is 7 inches in length and width. The speakers are amazing, The sound is very crisp and clear, Far better then the speakers of numerous computers that I owned (which cost me far more then this Kindle). The graphics are very good as well, Once again no complaints there. It's very easy to navigate through the menu and browse the various sections (Books, Music, Videos, Apps, etc...) and I have had zero problems connecting to the Wi-Fi either. The built in microphone and camera work great as well, It's perfect for skyping.<br /><br />Now to clear up something for other users about the battery and charging. I highly recommend keeping it off when charging because it charges a lot faster. I only have the USB cord and it's a huge pain considering it takes 5-7 hours to fully charge it. It is very annoying to charge it with the USB cord, Which is why I recommend buying the new plug in charger that Amazon has made. It's 20 extra bucks but it charges the device 3-4 hours, Far less then the 5-7 the USB offers you. Then again, Why didn't Amazon just add the charger in with the Kindle in the first place? I'd rather have paid a little extra to get a quality charger then to have a crap USB one that takes forever to charges. It's easily the worst aspect of the Kindle Fire.<br /><br />I only have a few minor complaints about the Kindle outside of the terrible charging situation. Did not like that I can not use my gift card balance when ordering off the Kindle, I can only used a credit card or add a code for a recently bought gift card while I am checking out. Very annoying considering I only use gift cards to buy off from amazon.<br /><br />I amalso disappointed that it comes with nothing pre-loaded into it. At first it looked to come with A Game of Thrones, The Hunger Games, Angry Birds Space, and so on so forth and yet it came with none of that. Very misleading considering not only the product picture on amazon has it but it was also featured in the display at the Best Buy I bought the Kindle Fire at as well. Very misleading and very disappointing.<br /><br />Aside from that, It was a great buy and I highly recommend it.","0.109","0.747","0.144"
"B0083Q04IQ","5","1","1","Totally love this product it was everything I expected. The quality is gr8 and it arrived on time. I would definitely recommend this product.","0.427","0.573","0.0"
"B00BWYQ9YE","5","0","0","Excellent tablet and e-reader too.  I wholeheartedly recommend the Kindle Fire HDX 7&#34; as you won't be disappointed!","0.37","0.532","0.098"
